filename,time,participant_id,device_model,android_version,screen_width,screen_height,trip_date,departure,destination,departure_time,destination_time,price
1765135561097_899.jpg,2025-12-07T20:26:01.097000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,,Lyon (Gerland),Bordeaux,13:45,21:40,38.98
1765135561097_899.jpg,2025-12-07T20:26:01.097000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,,Lyon (Gerland),Bordeaux,23:25,07:35,
1765205876683_999.jpg,2025-12-08T15:57:56.683000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux (Floirac Dravemont),09:20,17:00,29.98
1765205876683_999.jpg,2025-12-08T15:57:56.683000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux,09:20,17:15,29.98
1765205876683_999.jpg,2025-12-08T15:57:56.683000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux (Floirac Dravemont),13:45,21:25,38.98
1765205876683_999.jpg,2025-12-08T15:57:56.683000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux,13:45,21:40,
1765205926425_1010.jpg,2025-12-08T15:58:46.425000,08496736-c5ac-4552-a056-396818154013,samsung SM-S908U,31 (S) 12,1080,2106,02-13,Lyon (Gerland),Bordeaux (Floirac Dravemont),09:20,17:00,29.98
1765205926425_1010.jpg,2025-12-08T15:58:46.425000,08496736-c5ac-4552-a056-396818154013,samsung SM-S908U,31 (S) 12,1080,2106,02-13,Lyon (Gerland),Bordeaux,09:20,17:15,29.98
1765205926425_1010.jpg,2025-12-08T15:58:46.425000,08496736-c5ac-4552-a056-396818154013,samsung SM-S908U,31 (S) 12,1080,2106,02-13,Lyon (Gerland),Bordeaux (Floirac Dravemont),13:45,21:25,
1765226298912_1063.jpg,2025-12-08T21:38:18.912000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,,Lyon (Gerland),Bordeaux (Floirac Dravemont),09:20,17:00,29.98
1765226298912_1063.jpg,2025-12-08T21:38:18.912000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,,Lyon (Gerland),Bordeaux,09:20,17:15,29.98
1765226298912_1063.jpg,2025-12-08T21:38:18.912000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,,Lyon (Gerland),Bordeaux (Floirac Dravemont),13:45,21:25,38.98
1765226298912_1063.jpg,2025-12-08T21:38:18.912000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,,Lyon (Gerland),Bordeaux,13:45,21:40,38.98
1765226298912_1063.jpg,2025-12-08T21:38:18.912000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,,Lyon (Gerland),Bordeaux,23:25,07:35,46.98
1765265345299_1098.jpg,2025-12-09T08:29:05.299000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,,Lyon (Gerland),Bordeaux (Floirac Dravemont),09:20,17:00,29.98
1765265345299_1098.jpg,2025-12-09T08:29:05.299000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,,Lyon (Gerland),Bordeaux,09:20,17:15,29.98
1765265345299_1098.jpg,2025-12-09T08:29:05.299000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,,Lyon (Gerland),Bordeaux (Floirac Dravemont),13:45,21:25,38.98
1765265345299_1098.jpg,2025-12-09T08:29:05.299000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,,Lyon (Gerland),Bordeaux,13:45,21:40,38.98
1765265345299_1098.jpg,2025-12-09T08:29:05.299000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,,Lyon (Gerland),Bordeaux,23:25,07:35,
1765315172889_1135.jpg,2025-12-09T22:19:32.889000,a3fc7f13-95cc-4518-b307-dc6da9557a02,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux (Floirac Dravemont),09:20,17:00,29.98
1765315172889_1135.jpg,2025-12-09T22:19:32.889000,a3fc7f13-95cc-4518-b307-dc6da9557a02,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux,09:20,17:15,29.98
1765315172889_1135.jpg,2025-12-09T22:19:32.889000,a3fc7f13-95cc-4518-b307-dc6da9557a02,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux (Floirac Dravemont),13:45,21:25,38.98
1765315172889_1135.jpg,2025-12-09T22:19:32.889000,a3fc7f13-95cc-4518-b307-dc6da9557a02,samsung SM-G970F,31 (S) 12,1080,2020,,Lyon (Gerland),Bordeaux,13:45,21:40,
